RouteDataID,Route,RouteName,RouteTypeID,RouteTypeDetailID,Active,AOU,CountryNum,StateNum,RPID,Stratum,BCR,Month,Day,Year,StartTime,EndTime,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal,RecordedCar,TotalCarObs,NoiseDetected,Seq,English_Common_Name,French_Common_Name,Order,Family,Genus,Species,scientific_name,State_Trend,BCR_trend,NearestStation,DATE_YYYYMMDD,PRCP,TMAX,TMIN,geometry,
6166025,273,BLUE RIDGE,1,1,1,4200,840,83,101,8,21,6,18,2003,546,1033,0,3,0,0,1,3,4,1,55,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00419859,20030618,2,NA,NA,c(-96.0651288, 33.3677874)
6166027,309,MILLETT,1,1,0,4200,840,83,101,7,36,5,31,2003,610,1110,2,1,0,1,1,5,5,1,35,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00419202,20030531,NA,NA,NA,c(-99.2911529, 28.5902637)
6166027,309,MILLETT,1,1,0,4230,840,83,101,7,36,5,31,2003,610,1110,0,0,0,0,2,1,2,1,35,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00419202,20030531,NA,NA,NA,c(-99.2911529, 28.5902637)
6166034,305,CHINQUAPIN,1,1,1,4200,840,83,101,6,37,5,17,2003,554,1035,6,0,1,0,1,4,8,1,21,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00415659,20030517,0,28.9,25,c(-95.7686619, 28.7496887)
6166035,312,MOON LAKE,1,1,0,4230,840,83,101,6,37,5,25,2003,552,1130,4,0,0,0,0,1,4,1,177,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXBRZ049,20030525,NA,NA,NA,c(-95.6187829, 29.1806007)
6166038,307,BAYSIDE,1,1,0,4230,840,83,101,6,37,5,25,2003,604,1115,0,6,0,0,0,2,6,1,245,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXAR0008,20030525,NA,NA,NA,c(-97.2305209, 27.9864697)
6166038,307,BAYSIDE,1,1,0,6160,840,83,101,6,37,5,25,2003,604,1115,0,0,6,0,0,1,6,1,245,1,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,Decreasing,Decreasing,US1TXAR0008,20030525,NA,NA,NA,c(-97.2305209, 27.9864697)
6166038,307,BAYSIDE,1,1,0,4200,840,83,101,6,37,5,25,2003,604,1115,29,0,1,1,0,9,31,1,245,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXAR0008,20030525,NA,NA,NA,c(-97.2305209, 27.9864697)
6166041,314,YOAKUM,1,1,1,4230,840,83,101,8,21,5,18,2003,600,1012,0,0,0,2,0,1,2,1,22,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXDW0025,20030518,NA,NA,NA,c(-97.1483412, 29.2133329)
6166042,315,BRITE,1,1,1,4230,840,83,101,7,21,6,8,2003,604,1050,4,4,2,0,0,3,10,1,10,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00417779,20030608,NA,NA,NA,c(-98.6416779, 29.0939087)
6166042,315,BRITE,1,1,1,4200,840,83,101,7,21,6,8,2003,604,1050,2,0,0,0,0,2,2,1,10,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417779,20030608,NA,NA,NA,c(-98.6416779, 29.0939087)
6166044,322,UNION HILL,1,1,1,4230,840,83,101,4,25,5,25,2003,549,1103,0,0,0,2,0,1,2,1,79,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXWK0029,20030525,NA,NA,NA,c(-95.6260432, 30.6060845)
6166044,322,UNION HILL,1,1,1,4200,840,83,101,4,25,5,25,2003,549,1103,1,0,0,0,0,1,1,1,79,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXWK0029,20030525,NA,NA,NA,c(-95.6260432, 30.6060845)
6166045,316,LEAKEY,1,1,1,4200,840,83,101,53,20,5,29,2003,608,1059,4,0,0,0,0,2,4,1,9,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00415113,20030529,0,NA,NA,c(-99.7634879, 29.7514591)
6166046,317,MONTELL,1,1,1,4230,840,83,101,53,20,5,20,2003,612,1105,0,0,0,2,0,1,2,1,70,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00416019,20030520,NA,NA,NA,c(-100.0117796, 29.5379301)
6166046,317,MONTELL,1,1,1,4200,840,83,101,53,20,5,20,2003,612,1105,0,0,0,0,1,1,1,1,70,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00416019,20030520,NA,NA,NA,c(-100.0117796, 29.5379301)
6166049,323,BURTON,1,1,1,4230,840,83,101,8,21,6,8,2003,551,1042,0,0,0,0,1,1,1,1,34,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXWA0040,20030608,NA,NA,NA,c(-96.6532289, 30.2009897)
6166049,323,BURTON,1,1,1,4200,840,83,101,8,21,6,8,2003,551,1042,1,0,0,0,0,1,1,1,34,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXWA0040,20030608,NA,NA,NA,c(-96.6532289, 30.2009897)
6166050,324,CREEDMORE,1,1,0,4230,840,83,101,8,21,5,25,2003,557,1005,0,2,0,1,0,2,3,1,34,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXHYS229,20030525,NA,NA,NA,c(-97.7817189, 30.0926544)
6166050,324,CREEDMORE,1,1,0,4200,840,83,101,8,21,5,25,2003,557,1005,7,1,1,0,0,6,9,1,34,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXHYS229,20030525,NA,NA,NA,c(-97.7817189, 30.0926544)
6166051,330,COYANDA DRAW,1,1,1,4200,840,83,101,56,35,5,25,2003,621,1100,14,2,30,31,4,28,81,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00414334,20030525,NA,NA,NA,c(-103.3672874, 30.6112157)
6166053,325,PRAIRIE MTN.,1,1,1,4200,840,83,101,53,20,5,24,2003,601,1045,2,0,0,0,0,1,2,1,10,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417243,20030524,NA,NA,NA,c(-98.8827669, 30.5504297)
6166053,325,PRAIRIE MTN.,1,1,1,4230,840,83,101,53,20,5,24,2003,601,1045,0,0,3,0,0,1,3,1,10,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00417243,20030524,NA,NA,NA,c(-98.8827669, 30.5504297)
6166054,326,ALLEN CREEK,1,1,1,4200,840,83,101,53,20,5,21,2003,605,1039,9,1,0,0,1,6,11,1,30,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXKM0006,20030521,NA,NA,NA,c(-99.7103499, 30.3038597)
6166055,333,ALEXANDER ST,1,1,1,4230,840,83,101,4,25,5,30,2003,539,1038,1,3,0,0,2,4,6,1,34,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00411632,20030530,NA,NA,NA,c(-93.9263149, 31.6172317)
6166057,337,BRUCEVILLE,1,1,1,4200,840,83,101,8,21,6,19,2002,555,1111,1,3,1,0,0,4,5,1,89,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXMCL065,20020619,NA,NA,NA,c(-97.2409279, 31.3255877)
6166058,335,WECHES,1,1,1,4230,840,83,101,4,25,5,25,2003,547,1030,0,2,0,2,0,4,4,1,8,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00410190,20030525,0,NA,NA,c(-95.3001789, 31.5634237)
6166059,347,BON WIER,1,1,1,4230,840,83,101,3,25,5,31,2003,541,1049,0,14,0,0,1,5,15,1,33,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00410917,20030531,NA,NA,NA,c(-93.6459209, 30.7308697)
6166059,347,BON WIER,1,1,1,4200,840,83,101,3,25,5,31,2003,541,1049,1,0,0,0,0,1,1,1,33,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00410917,20030531,NA,NA,NA,c(-93.6459209, 30.7308697)
6166060,337,BRUCEVILLE,1,1,1,4200,840,83,101,8,21,6,19,2003,555,1050,1,1,0,0,0,2,2,1,35,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXMCL065,20030619,NA,NA,NA,c(-97.2409279, 31.3255877)
6166062,356,MIDLAND,1,1,1,4200,840,83,101,55,18,6,6,2003,606,1130,6,1,0,0,0,4,7,1,69,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXMDL048,20030606,NA,NA,NA,c(-101.9269126, 32.0722749)
6166063,359,GREENVILLE,1,1,1,4230,840,83,101,8,21,5,15,2003,545,1120,0,0,0,0,3,1,3,1,12,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00413734,20030515,0,27.8,19.4,c(-96.1615219, 33.1368767)
6166063,359,GREENVILLE,1,1,1,4200,840,83,101,8,21,5,15,2003,545,1120,1,0,0,0,0,1,1,1,12,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00413734,20030515,0,27.8,19.4,c(-96.1615219, 33.1368767)
6166066,367,WILLIAMS,1,1,1,4230,840,83,101,54,19,6,22,2003,600,958,0,4,0,0,0,2,4,1,10,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00344250,20030622,NA,NA,NA,c(-99.8933569, 34.5047657)
6166066,367,WILLIAMS,1,1,1,4200,840,83,101,54,19,6,22,2003,600,958,24,6,0,1,0,13,31,1,10,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00344250,20030622,NA,NA,NA,c(-99.8933569, 34.5047657)
6166067,368,LAKEVIEW,1,1,1,4200,840,83,101,54,19,6,24,2003,600,923,18,1,0,0,0,10,19,1,8,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00414988,20030624,NA,NA,NA,c(-100.7371219, 34.6030047)
6166071,376,CACTUS,1,1,1,4200,840,83,101,55,18,7,4,2003,601,1002,1,1,1,0,1,4,4,1,2,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00411949,20030704,NA,NA,NA,c(-102.1049879, 36.0258637)
6166073,354,SILVER,1,1,1,4200,840,83,101,54,19,6,16,2003,635,1245,2,0,0,0,0,2,2,1,47,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00418316,20030616,NA,NA,NA,c(-100.6472268, 32.0702794)
6166075,378,SAN PEDRO,1,1,1,4200,840,83,101,7,37,5,30,2003,606,1055,3,0,1,2,0,5,6,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00410345,20030530,NA,NA,NA,c(-97.65234, 26.9305414)
6166076,438,COMANCHE,1,1,1,4230,840,83,101,53,21,5,4,2003,600,1100,0,4,4,3,0,5,11,1,3,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00416140,20030504,NA,NA,NA,c(-98.6520979, 31.6159727)
6166076,438,COMANCHE,1,1,1,4200,840,83,101,53,21,5,4,2003,600,1100,4,0,0,0,0,4,4,1,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00416140,20030504,NA,NA,NA,c(-98.6520979, 31.6159727)
6166078,362,BEAVER CREEK,1,1,1,4230,840,83,101,54,19,5,31,2003,605,1147,2,0,3,0,0,3,5,1,123,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00412633,20030531,0,NA,NA,c(-98.9734152, 33.8940928)
6166078,362,BEAVER CREEK,1,1,1,4200,840,83,101,54,19,5,31,2003,605,1147,6,2,0,0,2,6,10,1,123,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00412633,20030531,0,NA,NA,c(-98.9734152, 33.8940928)
6166406,110,CHEYENNE,1,1,1,4200,840,92,101,36,18,7,1,2003,457,1032,0,0,0,1,0,1,1,1,2,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1WYLM0062,20030701,NA,NA,NA,c(-104.9050749, 41.2214507)
6166406,110,CHEYENNE,1,1,1,6160,840,92,101,36,18,7,1,2003,457,1032,0,0,0,0,1,1,1,1,2,0,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,US1WYLM0062,20030701,NA,NA,NA,c(-104.9050749, 41.2214507)
6166589,25,LEOVILLE,1,1,1,4200,840,38,101,34,19,6,10,2003,544,1010,0,0,0,1,0,1,1,1,7,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00140157,20030610,NA,NA,NA,c(-100.3295925, 39.5831024)
6166590,32,COVERT,1,1,1,4230,840,38,101,34,19,6,15,2003,526,951,0,0,6,0,0,1,6,1,4,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00146088,20030615,NA,NA,NA,c(-98.7508415, 39.3447742)
6166590,32,COVERT,1,1,1,4200,840,38,101,34,19,6,15,2003,526,951,9,2,1,0,1,7,13,1,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00146088,20030615,NA,NA,NA,c(-98.7508415, 39.3447742)
6166602,119,Derry 2,1,1,1,4200,840,42,101,4,25,5,24,2003,535,951,2,0,0,0,0,2,2,0,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00166333,20030524,NA,NA,NA,c(-92.963258, 31.5639297)
6166602,119,Derry 2,1,1,1,4230,840,42,101,4,25,5,24,2003,535,951,0,0,2,0,0,1,2,0,0,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00166333,20030524,NA,NA,NA,c(-92.963258, 31.5639297)
6166603,27,LONGSTREET,1,1,1,4230,840,42,101,4,25,6,7,2003,536,1020,0,1,0,0,3,2,4,1,110,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1LADS0012,20030607,NA,NA,NA,c(-93.9744951, 32.0735964)
6166604,56,DE QUINCY,1,1,1,4200,840,42,101,3,25,7,14,2003,541,921,1,1,0,0,0,2,2,1,43,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1LABG0002,20030714,NA,NA,NA,c(-93.1678412, 30.4099932)
6166608,221,NATCHEZ,1,1,1,4230,840,42,101,4,25,6,15,2003,552,1039,0,0,0,0,2,1,2,0,0,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00164905,20030615,NA,NA,NA,c(-93.1474655, 31.4823534)
6167743,128,HAUGHTON,1,1,1,4230,840,42,101,4,25,6,8,2003,536,1012,4,0,0,3,0,3,7,1,58,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00162579,20030608,NA,NA,NA,c(-93.482775, 32.5540378)
6167751,139,LINVILLE,1,1,1,4230,840,42,101,4,25,6,3,2002,532,942,8,0,0,1,0,3,9,1,88,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00165419,20020603,NA,NA,NA,c(-92.2696438, 32.9487841)
6168208,8,ST JOHN,1,1,1,4200,840,38,101,34,19,6,8,2003,542,922,0,0,2,0,0,2,2,1,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSSF0010,20030608,NA,NA,NA,c(-98.8303289, 37.9271847)
6168208,8,ST JOHN,1,1,1,4230,840,38,101,34,19,6,8,2003,542,922,4,0,0,0,0,1,4,1,3,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1KSSF0010,20030608,NA,NA,NA,c(-98.8303289, 37.9271847)
6168210,9,COATS,1,1,1,4230,840,38,101,34,19,6,1,2003,546,1026,0,0,2,0,0,1,2,1,3,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1KSPR0014,20030601,NA,NA,NA,c(-98.8298029, 37.5142707)
6168210,9,COATS,1,1,1,4200,840,38,101,34,19,6,1,2003,546,1026,1,8,2,1,0,8,12,1,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSPR0014,20030601,NA,NA,NA,c(-98.8298029, 37.5142707)
6168214,19,BUCKEYE,1,1,1,4200,840,38,101,35,19,6,19,2003,534,1009,4,1,0,0,3,5,8,1,13,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSDK0007,20030619,NA,NA,NA,c(-97.1112208, 39.0607981)
6168214,19,BUCKEYE,1,1,1,6160,840,38,101,35,19,6,19,2003,534,1009,0,0,0,34,0,2,34,1,13,1,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,US1KSDK0007,20030619,NA,NA,NA,c(-97.1112208, 39.0607981)
6168217,28,HANOVER,1,1,1,4230,840,38,101,32,19,6,7,2003,539,942,0,0,1,0,1,2,2,1,19,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00143393,20030607,NA,NA,NA,c(-96.8711409, 39.9000807)
6168224,38,RULETON,1,1,1,4200,840,38,101,36,18,6,6,2003,451,1041,2,0,0,0,0,1,2,1,7,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00143156,20030606,12.7,21.1,7.2,c(-101.9689869, 39.1767667)
6168228,308,Ulysses,1,1,1,4200,840,38,101,36,18,6,30,2003,608,1124,0,2,0,0,0,1,2,1,13,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1KSSV0019,20030630,NA,NA,NA,c(-101.2492122, 37.3880114)
6168501,3,LIBERTY,1,1,0,4200,840,54,101,32,19,6,20,2003,524,946,3,0,0,1,0,4,4,1,14,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10gage018,20030620,NA,NA,NA,c(-96.4070669, 40.0734217)
6168501,3,LIBERTY,1,1,0,4230,840,54,101,32,19,6,20,2003,524,946,0,0,8,2,0,3,10,1,14,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US10gage018,20030620,NA,NA,NA,c(-96.4070669, 40.0734217)
6168504,5,SEWARD,1,1,1,4230,840,54,101,34,19,6,15,2003,528,1057,0,5,0,0,0,2,5,1,0,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US10sewa007,20030615,NA,NA,NA,c(-97.1583399, 40.8872417)
6168526,130,AGATE 2,1,1,1,6160,840,54,101,36,18,6,13,2003,423,927,0,0,2,0,0,1,2,1,12,1,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,USC00251490,20030613,NA,NA,NA,c(-103.6599064, 42.2789651)
6168529,33,KIMBALL,1,1,1,4230,840,54,101,36,18,6,14,2003,449,857,2,0,0,0,0,1,2,1,6,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Stable,US10kimb002,20030614,NA,NA,NA,c(-103.6630552, 41.2483521)
6168533,34,GORDON,1,1,1,4200,840,54,101,36,19,6,23,2003,445,840,4,0,1,0,0,3,5,1,36,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10sher035,20030623,NA,NA,NA,c(-102.2045289, 42.7324127)
6168536,35,BRADY,1,1,1,4230,840,54,101,34,19,6,22,2003,540,1025,0,2,0,0,1,2,3,1,2,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00251082,20030622,NA,NA,NA,c(-100.4720309, 40.9946407)
6168536,35,BRADY,1,1,1,6160,840,54,101,34,19,6,22,2003,540,1025,19,0,0,0,0,3,19,1,2,0,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,USC00251082,20030622,NA,NA,NA,c(-100.4720309, 40.9946407)
6169018,7,KEARNEY,1,1,1,4230,840,54,101,34,19,6,9,2003,533,938,1,1,0,0,0,2,2,1,93,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1NEBF0010,20030609,NA,NA,NA,c(-98.8760679, 40.6406757)
6169021,9,HOLBROOK,1,1,1,4200,840,54,101,34,19,6,22,2003,536,1022,1,1,0,0,0,2,2,1,2,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10furn005,20030622,NA,NA,NA,c(-99.9683619, 40.3070527)
6169021,9,HOLBROOK,1,1,1,6160,840,54,101,34,19,6,22,2003,536,1022,0,0,0,0,3,1,3,1,2,0,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,US10furn005,20030622,NA,NA,NA,c(-99.9683619, 40.3070527)
6169025,10,BARTLEY,1,1,1,4200,840,54,101,34,19,6,15,2003,545,1203,2,0,0,0,0,1,2,1,11,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10red_009,20030615,NA,NA,NA,c(-100.2510124, 40.1757846)
6169025,10,BARTLEY,1,1,1,4230,840,54,101,34,19,6,15,2003,545,1203,0,6,0,0,0,1,6,1,11,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US10red_009,20030615,NA,NA,NA,c(-100.2510124, 40.1757846)
6169031,17,PETERSBURG,1,1,1,4230,840,54,101,34,19,5,30,2003,529,955,0,0,0,4,0,2,4,1,14,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US10boon011,20030530,NA,NA,NA,c(-98.0363319, 41.8865107)
6169038,27,SWAN LAKE,1,1,1,4200,840,54,101,36,19,6,10,2003,530,1002,3,0,0,0,0,2,3,1,46,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10loup005,20030610,NA,NA,NA,c(-99.4624293, 42.021567)
6169043,29,PIESTER LAKE,1,1,1,4200,840,54,101,36,19,6,9,2003,438,913,2,0,0,0,0,2,2,1,10,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10cher010,20030609,NA,NA,NA,c(-101.7208618, 42.2796649)
6169055,39,CRESCENT LK,1,1,1,4200,840,54,101,36,19,6,17,2003,445,1034,5,0,0,0,0,4,5,1,5,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USR0000NCRE,20030617,NA,26.7,14.4,c(-102.4579398, 41.7858723)
